year,month,winner,week,season,playoff,team,elo_pre,elo_prob,elo_post,qbelo_pre,qb,qb_value_pre,qb_adj,qbelo_prob,qb_game_value,qb_value_post,qbelo_post,quality,importance,total_rating,score1,score2,pats_score,wins_per_month,avg_score,elo_pre_per_month,elo_post_per_month,annual_mean_temp,monthly_mean_temp,game_id,gameday,away_team,temp,referee,overtime,wind_per_month,annual_snowfall,snowfall,annual_mean_rain,monthly_mean_rain
2008,Oct,NE,7,2008,NA,NE,1649.004,0.8572622913772214,1654.205,1681.72172448,Matt Cassel,14.511098470208998,-149.945521249,0.756385556218,71.66225720214,20.2262143434021,1691.28116263,30,NA,NA,23,16,23,3,31.333333333333332,1646.1653333333334,1656.336,53.6,50.7,2008_07_DEN_NE,2008-10-20,DEN,40,Alberto Riveron,0,3.5,65.9,0.0,54.46,1.41
2008,Nov,IND,8,2008,NA,NE,1654.205,0.5237103427135366,1639.575,1691.28116263,Matt Cassel,20.226214343412,-139.59068725,0.414003095962,166.6681711266,34.8704100217308,1679.75748176,72,NA,NA,18,15,15,0,15,1654.205,1639.575,53.6,41.1,NA,NA,NA,NA,NA,NA,NA,65.9,NA,54.46,4.57
2008,Nov,NE,9,2008,NA,NE,1639.575,0.7800901058010401,1649.162,1679.75748176,Matt Cassel,34.87041002181,-125.289055048,0.673219250775,215.79104018967,52.962473038596,1694.3969884,58,NA,NA,20,10,20,2,34,1633.0030000000002,1649.0525,53.6,41.1,NA,NA,NA,NA,NA,NA,NA,65.9,NA,54.46,4.57
2008,Nov,NYJ,10,2008,NA,NE,1649.162,0.7490668329622853,1626.431,1694.3969884,Matt Cassel,52.96247303853,-109.978570787,0.666577630157,394.3191132969,87.098137064367,1674.79954598,74,NA,NA,31,34,31,0,31,1649.162,1626.431,53.6,41.1,2008_10_BUF_NE,2008-11-09,BUF,54,Walt Coleman,0,8,65.9,NA,54.46,4.57
2008,Nov,NE,11,2008,NA,NE,1626.431,0.6164263882400784,1648.943,1674.79954598,Matt Cassel,87.09813706439999,-87.4118102351,0.564213822412,411.4969721907,119.53802057702998,1700.63470845,65,NA,NA,28,48,48,2,34,1633.0030000000002,1649.0525,53.6,41.1,2008_11_NYJ_NE,2008-11-13,NYJ,44,Gene Steratore,1,8,65.9,NA,54.46,4.57
2008,Nov,PIT,12,2008,NA,NE,1648.943,0.6357437035684358,1606.676,1700.63470845,Matt Cassel,119.53802057703,-66.8212779671,0.642262931667,-145.69579615997998,93.014638903329,1657.79331568,92,NA,NA,10,33,10,0,10,1648.943,1606.676,53.6,41.1,NA,NA,NA,NA,NA,NA,NA,65.9,NA,54.46,4.57
2008,Dec,NE,13,2008,NA,NE,1606.676,0.6972648872127767,1614.551,1657.79331568,Matt Cassel,93.01463890323,-76.7419049056,0.652620995832,100.61079980325,93.774254993232,1666.87153839,42,NA,NA,21,24,24,4,33.25,1623.00625,1636.109,53.6,34.8,NA,NA,NA,NA,NA,NA,NA,65.9,25.3,54.46,7.1
2008,Dec,NE,14,2008,NA,NE,1614.551,0.781216759072733,1627.187,1666.87153839,Matt Cassel,93.77425499343,-72.5250016153,0.767241033659,186.943649508,103.091194444887,1680.4314739,21,NA,NA,26,49,49,4,33.25,1623.00625,1636.109,53.6,34.8,NA,NA,NA,NA,NA,NA,NA,65.9,25.3,54.46,7.1
2008,Dec,NE,15,2008,NA,NE,1627.187,0.7588421320903372,1643.611,1680.4314739,Matt Cassel,103.09119444492,-64.2402818088,0.741593296331,296.44182168348,122.426257168776,1698.11890349,75,NA,NA,47,7,47,4,33.25,1623.00625,1636.109,53.6,34.8,NA,NA,NA,NA,NA,NA,NA,65.9,25.3,54.46,7.1
2008,Dec,NE,16,2008,NA,NE,1643.611,0.6884365918251589,1659.087,1698.11890349,Matt Cassel,122.42625716870998,-51.3607363564,0.681107469384,47.41196553753,114.92482800559198,1713.78308077,71,NA,NA,0,13,13,4,33.25,1623.00625,1636.109,53.6,34.8,2008_16_ARI_NE,2008-12-21,ARI,30,Bill Leavy,0,10,65.9,25.3,54.46,7.1
2009,Sep,NE,1,2009,NA,NE,1607.725,0.7809047096644777,1610.485,1641.10624017,Tom Brady,214.20530946738,22.2669586284,0.808432460243,351.54004585919995,227.9387831065619,1643.49755208,77,NA,NA,25,24,25,2,25.5,1597.842,1609.3105,46.7,60.8,2009_01_BUF_NE,2009-09-14,BUF,70,Scott Green,0,2.5,35.7,0.0,43.49,3.09
2009,Sep,NYJ,2,2009,NA,NE,1610.485,0.5355436675747709,1587.959,1643.49755208,Tom Brady,227.93878310676,28.0058592368,0.653270842762,33.4121189094,208.486116687024,1614.87671117,85,NA,NA,16,9,9,0,9,1610.485,1587.959,46.7,60.8,NA,NA,NA,NA,NA,NA,NA,35.7,0.0,43.49,3.09
2009,Sep,NE,3,2009,NA,NE,1587.959,0.6290675742051013,1608.136,1614.87671117,Tom Brady,208.48611668709,16.8661936133,0.680193033836,199.43562578544,207.58106759692495,1631.96181629,88,NA,NA,26,10,26,2,25.5,1597.842,1609.3105,46.7,60.8,2009_03_ATL_NE,2009-09-27,ATL,62,Alberto Riveron,0,2.5,35.7,0.0,43.49,3.09
2009,Oct,NE,4,2009,NA,NE,1608.136,0.5363038931494826,1625.978,1631.96181629,Tom Brady,207.58106759676,15.558623881,0.637776612497,225.85574653983,209.408535491067,1645.48997039,95,NA,NA,27,21,27,3,40.333333333333336,1616.587,1632.6956666666667,46.7,48.8,2009_04_BAL_NE,2009-10-04,BAL,64,Ron Winter,0,7.5,35.7,0.1,43.49,5.17
2009,Oct,DEN,5,2009,NA,NE,1625.978,0.5279917229665906,1611.208,1645.48997039,Tom Brady,209.4085354911,15.6838646781,0.598990103991,194.27630168958,207.895312110948,1628.38169968,88,NA,NA,20,17,17,0,17,1625.978,1611.208,46.7,48.8,NA,NA,NA,NA,NA,NA,NA,35.7,0.1,43.49,5.17
2009,Oct,NE,6,2009,NA,NE,1611.208,0.7455077058028068,1630.417,1628.38169968,Tom Brady,207.89531211108,14.1335539938,0.802015121315,498.73958877929994,236.979739777902,1642.89148718,71,NA,NA,59,0,59,3,40.333333333333336,1616.587,1632.6956666666667,46.7,48.8,2009_06_TEN_NE,2009-10-18,TEN,39,Gene Steratore,0,7.5,35.7,0.1,43.49,5.17
2009,Oct,NE,7,2009,NA,NE,1630.417,0.8131456044165881,1641.692,1642.89148718,Tom Brady,236.97973977776996,27.9605349432,0.88289980657,249.25047806505,238.20681360649797,1649.54184011,34,NA,NA,35,7,35,3,40.333333333333336,1616.587,1632.6956666666667,46.7,48.8,NA,NA,NA,NA,NA,NA,NA,35.7,0.1,43.49,5.17
2009,Nov,NE,8,2009,NA,NE,1641.692,0.752653793145624,1652.596,1649.54184011,Tom Brady,238.2068136063,27.1683454445,0.850486433573,201.21584098538997,234.50771634420897,1655.93677825,78,NA,NA,27,17,27,2,29,1644.9560000000001,1656.2505,46.7,46.8,NA,NA,NA,NA,NA,NA,NA,35.7,0.0,43.49,3.34
2009,Nov,IND,9,2009,NA,NE,1652.596,0.3329957042160667,1648.22,1655.93677825,Tom Brady,234.50771634444,23.9534498419,0.39379990443,318.87145143975,242.94408985397095,1650.68343254,99,NA,NA,35,34,34,0,34,1652.596,1648.22,46.7,46.8,2009_09_MIA_NE,2009-11-08,MIA,65,Mike Carey,0,9,35.7,0.0,43.49,3.34
2009,Nov,NE,10,2009,NA,NE,1648.22,0.7778491889215297,1659.905,1650.68343254,Tom Brady,242.94408985374,26.9677273752,0.818704059862,249.21918103269,243.57159897163496,1660.06353218,80,NA,NA,31,14,31,2,29,1644.9560000000001,1656.2505,46.7,46.8,NA,NA,NA,NA,NA,NA,NA,35.7,0.0,43.49,3.34
2009,Nov,NO,11,2009,NA,NE,1659.905,0.3445954049000771,1639.631,1660.06353218,Tom Brady,243.57159897179997,25.927482509,0.389952965391,64.8558249405,225.70002156867,1636.86898011,100,NA,NA,38,17,17,0,17,1659.905,1639.631,46.7,46.8,2009_11_NYJ_NE,2009-11-22,NYJ,45,Jeff Triplette,0,9,35.7,0.0,43.49,3.34
2009,Dec,MIA,12,2009,NA,NE,1639.631,0.6077187031352567,1630.905,1636.86898011,Tom Brady,225.70002156867,15.6902679312,0.6830624058529999,238.75567844931,227.005587256734,1626.84058901,74,NA,NA,22,21,21,0,21,1639.631,1630.905,46.7,31.9,NA,NA,NA,NA,NA,NA,NA,35.7,15.2,43.49,3.91
2009,Dec,NE,13,2009,NA,NE,1630.905,0.7704307935951645,1640.954,1626.84058901,Tom Brady,227.00558725679997,15.5539908029,0.805682375964,117.11779811787,216.01680834290696,1635.19090518,69,NA,NA,20,10,20,3,24,1641.6243333333332,1652.3039999999999,46.7,31.9,NA,NA,NA,NA,NA,NA,NA,35.7,15.2,43.49,3.91
2009,Dec,NE,14,2009,NA,NE,1640.954,0.6915162016425069,1653.014,1635.19090518,Tom Brady,216.01680834294,9.27780988769,0.7340041752390001,46.80613328655,199.09574083730095,1645.65333077,60,NA,NA,10,17,17,3,24,1641.6243333333332,1652.3039999999999,46.7,31.9,2009_14_CAR_NE,2009-12-13,CAR,40,Terry McAulay,0,9,35.7,15.2,43.49,3.91
2009,Dec,NE,15,2009,NA,NE,1653.014,0.8337861603235097,1662.944,1645.65333077,Tom Brady,199.09574083707,0.349702914165,0.827869548615,381.0115607265,217.287322826013,1656.10682087,66,NA,NA,35,7,35,3,24,1641.6243333333332,1652.3039999999999,46.7,31.9,NA,NA,NA,NA,NA,NA,NA,35.7,15.2,43.49,3.91
2010,Jan,HOU,16,2009,NA,NE,1662.944,0.5797104291221054,1638.206,1656.10682087,Tom Brady,217.28732282597997,9.42469430924,0.579990973288,61.01517711432,201.66010825481396,1631.492293,91,NA,NA,34,27,27,0,27,1662.944,1638.206,51.5,27.3,NA,NA,NA,NA,NA,NA,NA,81.0,38.3,49.66,2.91
2010,Jan,BAL,17,2009,w,NE,1638.206,0.6454789199864045,1597.612,1631.492293,Tom Brady,201.66010825488,1.13686929986,0.695574312474,-47.65563594858,176.728533834534,1586.86420805,90,NA,NA,14,33,14,0,14,1638.206,1597.612,51.5,27.3,NA,NA,NA,NA,NA,NA,NA,81.0,38.3,49.66,2.91
2010,Sep,NE,1,2010,NA,NE,1566.741,0.6817853524295905,1582.998,1558.62204623,Tom Brady,176.7285338346,4.33704704834,0.678323025186,344.7941635809,193.53509680922997,1575.25493247,63,NA,NA,38,24,38,2,38,1563.943,1577.2595000000001,51.5,65.9,2010_01_CIN_NE,2010-09-12,CIN,62,Carl Cheffers,0,10.5,81.0,0.0,49.66,1.8
2010,Sep,NYJ,2,2010,NA,NE,1582.998,0.4144775719182827,1561.145,1575.25493247,Tom Brady,193.53509680923,12.5210599465,0.475258883522,123.1007593992,186.49166306822696,1550.00327153,81,NA,NA,28,14,14,0,14,1582.998,1561.145,51.5,65.9,NA,NA,NA,NA,NA,NA,NA,81.0,0.0,49.66,1.8
2010,Sep,NE,3,2010,NA,NE,1561.145,0.7440118539824442,1571.521,1550.00327153,Tom Brady,186.49166306826,8.37111546563,0.803515659794,320.59972125159,199.902468886593,1558.43339714,32,NA,NA,38,30,38,2,38,1563.943,1577.2595000000001,51.5,65.9,2010_03_BUF_NE,2010-09-26,BUF,68,John Parry,0,10.5,81.0,0.0,49.66,1.8
2010,Oct,NE,4,2010,NA,NE,1571.521,0.5006605537142588,1604.792,1558.43339714,Tom Brady,199.90246888656,14.6560054498,0.489862940491,112.96448432445,191.20867043034897,1592.55985477,71,NA,NA,14,41,41,4,28.75,1605.3365,1623.0192499999998,51.5,52.9,NA,NA,NA,NA,NA,NA,NA,81.0,0.0,49.66,3.9
2010,Oct,NE,5,2010,NA,NE,1604.792,0.5865642151395297,1615.947,1592.55985477,Tom Brady,191.20867043025,9.57454451258,0.599250302839,79.89389975060999,180.077193362286,1603.30166072,91,NA,NA,23,20,23,4,28.75,1605.3365,1623.0192499999998,51.5,52.9,NA,NA,NA,NA,NA,NA,NA,81.0,0.0,49.66,3.9
2010,Oct,NE,6,2010,NA,NE,1615.947,0.5226792816489788,1629.086,1603.30166072,Tom Brady,180.07719336255,3.52849346003,0.526813930329,61.13523473079,168.182997499374,1616.51635396,79,NA,NA,20,23,23,4,28.75,1605.3365,1623.0192499999998,51.5,52.9,2010_06_BAL_NE,2010-10-17,BAL,57,Bill Leavy,1,15,81.0,0.0,49.66,3.9
2010,Oct,NE,7,2010,NA,NE,1629.086,0.7064479253492206,1642.252,1616.51635396,Tom Brady,168.18299749911,-2.59645590818,0.724064092903,167.0139017085,168.06608792004897,1628.76182897,76,NA,NA,28,18,28,4,28.75,1605.3365,1623.0192499999998,51.5,52.9,NA,NA,NA,NA,NA,NA,NA,81.0,0.0,49.66,3.9
2010,Nov,CLE,8,2010,NA,NE,1642.252,0.679385192121887,1598.276,1628.76182897,Tom Brady,168.06608792027998,-2.52637198958,0.656889927454,204.93920223216,171.753399351468,1585.69178245,57,NA,NA,34,14,14,0,14,1642.252,1598.276,51.5,42.4,NA,NA,NA,NA,NA,NA,NA,81.0,NA,49.66,2.96
2010,Nov,NE,9,2010,NA,NE,1598.276,0.3833136775895525,1632.095,1585.69178245,Tom Brady,171.75339935127,-0.55755335305,0.35516067885799996,405.2823479693999,195.106294213083,1620.77000104,91,NA,NA,26,39,39,3,38.333333333333336,1624.5193333333334,1643.038,51.5,42.4,NA,NA,NA,NA,NA,NA,NA,81.0,NA,49.66,2.96
2010,Nov,NE,10,2010,NA,NE,1632.095,0.5886231555046817,1643.187,1620.77000104,Tom Brady,195.10629421305,11.1457316348,0.600880591848,192.84418195779,194.880082987524,1631.3906436300001,94,NA,NA,31,28,31,3,38.333333333333336,1624.5193333333334,1643.038,51.5,42.4,NA,NA,NA,NA,NA,NA,NA,81.0,NA,49.66,2.96
2010,Nov,NE,11,2010,NA,NE,1643.187,0.8082552312635142,1653.832,1631.3906436300001,Tom Brady,194.88008298759,10.4744033407,0.783157882879,376.9334947521,213.085424164041,1643.64288594,43,NA,NA,24,45,45,3,38.333333333333336,1624.5193333333334,1643.038,51.5,42.4,2010_11_IND_NE,2010-11-21,IND,37,Gene Steratore,0,6,81.0,NA,49.66,2.96
2010,Dec,NE,12,2010,NA,NE,1653.832,0.5829510182218812,1684.396,1643.64288594,Tom Brady,213.08542416381,19.0525112721,0.593043341018,349.73037147179997,226.74991889460895,1673.31050708,98,NA,NA,45,3,45,4,36.5,1694.07025,1714.789,51.5,29.2,NA,NA,NA,NA,NA,NA,NA,81.0,22.0,49.66,3.61
2010,Dec,NE,13,2010,NA,NE,1684.396,0.5466353161570733,1714.786,1673.31050708,Tom Brady,226.74991889451,24.9313748331,0.551559900912,282.08210589272994,232.28313759433195,1703.19381125,97,NA,NA,7,36,36,4,36.5,1694.07025,1714.789,51.5,29.2,2010_13_NYJ_NE,2010-12-06,NYJ,27,Scott Green,0,12,81.0,22.0,49.66,3.61
2010,Dec,NE,14,2010,NA,NE,1714.786,0.7171715689414123,1723.267,1703.19381125,Tom Brady,232.2831375942,26.4507330248,0.899713032744,140.2157757462,223.0764014094,1706.12326308,77,NA,NA,31,27,31,4,36.5,1694.07025,1714.789,51.5,29.2,NA,NA,NA,NA,NA,NA,NA,81.0,22.0,49.66,3.61
2010,Dec,NE,15,2010,NA,NE,1723.267,0.7861660009306869,1736.707,1706.12326308,Tom Brady,223.0764014094,20.5242141062,0.815848850912,183.98601511554,219.167362780014,1717.64287271,75,NA,NA,3,34,34,4,36.5,1694.07025,1714.789,51.5,29.2,2010_15_GB_NE,2010-12-19,GB,32,Ed Hochuli,0,12,81.0,22.0,49.66,3.61
2011,Jan,NE,16,2010,NA,NE,1736.707,0.8688968247600338,1744.614,1717.64287271,Tom Brady,219.16736278007997,17.5429313287,0.599059633812,221.80598557160997,219.431225059233,1726.04141753,88,NA,NA,38,7,38,1,38,1736.707,1744.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,6.8,52.39,4.57
2011,Jan,NYJ,17,2010,d,NE,1744.614,0.7352380932579755,1711.354,1726.04141753,Tom Brady,219.43122505919996,16.7972184201,0.748781989417,134.65809289778997,210.953911843059,1688.23598948,99,NA,NA,21,28,21,0,21,1744.614,1711.354,NA,NA,2010_17_MIA_NE,2011-01-02,MIA,47,Terry McAulay,0,9.5,9.3,6.8,52.39,4.57
2011,Sep,NE,1,2011,NA,NE,1642.569,0.6388214287045813,1661.288,1635.42910877,Tom Brady,210.95391184328997,12.7175890645,0.638436491712,468.053564649,236.66387712386097,1653.03095943,76,NA,NA,24,38,38,2,36.5,1651.9285,1668.406,53.2,65.6,NA,NA,NA,NA,NA,NA,NA,9.3,0.0,52.39,4.4
2011,Sep,NE,2,2011,NA,NE,1661.288,0.717780669062809,1675.524,1653.03095943,Tom Brady,236.66387712396,24.9362892915,0.674796500845,442.63814021789995,257.26130343335404,1668.90616183,97,NA,NA,35,21,35,2,36.5,1651.9285,1668.406,53.2,65.6,2011_02_SD_NE,2011-09-18,SD,63,Walt Anderson,0,12,9.3,0.0,52.39,4.4
2011,Sep,BUF,3,2011,NA,NE,1675.524,0.653928796929234,1656.434,1668.90616183,Tom Brady,257.26130343342,33.9878253175,0.7075408512429999,262.54687008363,257.789860098441,1647.50806911,86,NA,NA,34,31,31,0,31,1675.524,1656.434,53.2,65.6,NA,NA,NA,NA,NA,NA,NA,9.3,0.0,52.39,4.4
2011,Oct,NE,4,2011,NA,NE,1656.434,0.5820774670046033,1677.326,1647.50806911,Tom Brady,257.78986009854,32.5523859864,0.6420636501,168.71397331634998,248.88227142032105,1664.59207989,87,NA,NA,19,31,31,3,27,1674.321,1687.1033333333332,53.2,53.8,NA,NA,NA,NA,NA,NA,NA,9.3,1.0,52.39,6.77
2011,Oct,NE,5,2011,NA,NE,1677.326,0.7226016151987679,1689.203,1664.59207989,Tom Brady,248.88227142009,26.47067859,0.744579803702,188.34750588291,242.828794866372,1675.09839091,94,NA,NA,30,21,30,3,27,1674.321,1687.1033333333332,53.2,53.8,2011_05_NYJ_NE,2011-10-09,NYJ,82,Jerome Boger,0,8.5,9.3,1.0,52.39,6.77
2011,Oct,NE,6,2011,NA,NE,1689.203,0.8071223616480867,1694.781,1675.09839091,Tom Brady,242.82879486657,22.1201420014,0.746819629589,145.36542703914,233.08245808382705,1682.34381924,93,NA,NA,20,16,20,3,27,1674.321,1687.1033333333332,53.2,53.8,2011_06_DAL_NE,2011-10-16,DAL,63,Walt Coleman,0,8.5,9.3,1.0,52.39,6.77
2011,Oct,PIT,7,2011,NA,NE,1694.781,0.5124385881548286,1672.174,1682.34381924,Tom Brady,233.08245808386,16.140728566,0.555124068537,184.01101058901,228.175313334375,1657.0441333,98,NA,NA,25,17,17,0,17,1694.781,1672.174,53.2,53.8,NA,NA,NA,NA,NA,NA,NA,9.3,1.0,52.39,6.77
2011,Nov,NYG,8,2011,NA,NE,1672.174,0.7561562849970433,1645.445,1657.0441333,Tom Brady,228.17531333421,12.8799056134,0.708731297301,155.23105135493998,220.88088713628295,1632.2649083,93,NA,NA,20,24,20,0,20,1672.174,1645.445,53.2,46.9,NA,NA,NA,NA,NA,NA,NA,9.3,NA,52.39,4.21
2011,Nov,NE,9,2011,NA,NE,1645.445,0.4426557017045767,1680.539,1632.2649083,Tom Brady,220.88088713625,8.58850449917,0.455721179477,397.8115473353999,238.57395315616495,1665.7990241,95,NA,NA,16,37,37,3,36.333333333333336,1671.538,1692.7656666666667,53.2,46.9,2011_09_NYG_NE,2011-11-06,NYG,54,Peter Morelli,0,5.5,9.3,NA,52.39,4.21
2011,Nov,NE,10,2011,NA,NE,1680.539,0.8660666276654219,1688.63,1665.7990241,Tom Brady,238.57395315632996,17.005438823,0.91018790196,144.08773211283,229.12533105198,1670.81733679,42,NA,NA,34,3,34,3,36.333333333333336,1671.538,1692.7656666666667,53.2,46.9,NA,NA,NA,NA,NA,NA,NA,9.3,NA,52.39,4.21
2011,Nov,NE,11,2011,NA,NE,1688.63,0.6365151869046117,1709.128,1670.81733679,Tom Brady,229.12533105198,11.4306997147,0.712810873887,418.1222135343,248.025019300212,1687.11879261,82,NA,NA,20,38,38,3,36.333333333333336,1671.538,1692.7656666666667,53.2,46.9,2011_11_KC_NE,2011-11-21,KC,33,Clete Blakeman,0,5.5,9.3,NA,52.39,4.21
2011,Dec,NE,12,2011,NA,NE,1709.128,0.9319800051040475,1711.473,1687.11879261,Tom Brady,248.02501930008,20.3088683495,0.922314294258,279.98063721573,251.220581091645,1689.72806047,46,NA,NA,31,24,31,4,33.25,1718.15375,1725.236,53.2,37.7,NA,NA,NA,NA,NA,NA,NA,9.3,NA,52.39,3.97
2011,Dec,NE,13,2011,NA,NE,1711.473,0.8228459666078465,1718.044,1689.72806047,Tom Brady,251.22058109181,20.8910793746,0.823497214632,270.28894160334,253.12741714296305,1696.13783188,63,NA,NA,27,34,34,4,33.25,1718.15375,1725.236,53.2,37.7,2011_13_IND_NE,2011-12-04,IND,51,Ron Winter,0,8.5,9.3,NA,52.39,3.97
2011,Dec,NE,14,2011,NA,NE,1718.044,0.7103848905081753,1733.97,1696.13783188,Tom Brady,253.12741714292997,20.7998296236,0.694934460698,295.50459812412,257.36513524104896,1712.55408145,90,NA,NA,23,41,41,4,33.25,1718.15375,1725.236,53.2,37.7,NA,NA,NA,NA,NA,NA,NA,9.3,NA,52.39,3.97
2011,Dec,NE,15,2011,NA,NE,1733.97,0.8564913776716713,1737.457,1712.55408145,Tom Brady,257.36513524095,21.8785947644,0.843396815739,241.38024092787,255.766645809642,1716.19062981,90,NA,NA,27,24,27,4,33.25,1718.15375,1725.236,53.2,37.7,NA,NA,NA,NA,NA,NA,NA,9.3,NA,52.39,3.97
2012,Jan,NE,16,2011,NA,NE,1737.457,0.9029392723981728,1743.015,1716.19062981,Tom Brady,255.76664580984001,19.9853281262,0.902827599291,201.1887744768,250.308858676536,1721.56322164,73,NA,NA,49,21,49,1,49,1737.457,1743.015,52.2,31.3,NA,NA,NA,NA,NA,NA,NA,63.4,5.0,36.73,2.67
2012,Jan,NE,17,2011,d,NE,1743.015,0.8841541478140031,1750.17,1721.56322164,Tom Brady,250.30885867646995,16.2570851873,0.922453256793,488.0060690538,274.078579714203,1726.05833894,86,NA,NA,45,10,45,1,45,1743.015,1750.17,52.2,31.3,2011_17_BUF_NE,2012-01-01,BUF,51,Bill Leavy,0,8,63.4,5.0,36.73,2.67
2012,Jan,NE,18,2011,c,NE,1750.17,0.7077331597854536,1757.744,1726.05833894,Tom Brady,274.07857971417,27.3290167775,0.742438440098,122.05634442309,258.876356185062,1732.47535573,100,NA,NA,23,20,23,1,23,1750.17,1757.744,52.2,31.3,NA,NA,NA,NA,NA,NA,NA,63.4,5.0,36.73,2.67
2012,Feb,NYG,19,2011,s,NE,1757.744,0.6654272419346536,1735.095,1732.47535573,Tom Brady,258.87635618526,18.3613869717,0.653396053936,177.15669013746,250.70438958048,1710.39338851,100,NA,NA,21,17,17,0,17,1757.744,1735.095,52.2,34.9,NA,NA,NA,NA,NA,NA,NA,63.4,34.0,36.73,1
2012,Sep,NE,1,2012,NA,NE,1658.397,0.6387018838509761,1679.771,1653.92297522,Tom Brady,250.70438958048,17.0938787499,0.6964469165780001,250.03070375679,250.637020998111,1671.3311582,78,NA,NA,13,34,34,2,43,1655.6165,1676.7635,52.2,62.5,NA,NA,NA,NA,NA,NA,NA,63.4,0.0,36.73,4.1
2012,Sep,ARI,2,2012,NA,NE,1679.771,0.8202161025221247,1659.295,1671.3311582,Tom Brady,250.63702099788,16.2054460873,0.807753852934,107.38915572924,236.312234471016,1651.2663155,87,NA,NA,18,20,18,0,18,1679.771,1659.295,52.2,62.5,2012_02_ARI_NE,2012-09-16,ARI,64,David Scott,0,2,63.4,0.0,36.73,4.1
2012,Sep,BAL,3,2012,NA,NE,1659.295,0.4702842222790892,1652.836,1651.2663155,Tom Brady,236.31223447128,8.23273152891,0.500866973781,277.91040262788,240.47205128693997,1644.3167381,95,NA,NA,31,30,30,0,30,1659.295,1652.836,52.2,62.5,NA,NA,NA,NA,NA,NA,NA,63.4,0.0,36.73,4.1
2012,Sep,NE,4,2012,NA,NE,1652.836,0.6582280659321872,1673.756,1644.3167381,Tom Brady,240.47205128693997,9.9009592688,0.624944514023,369.6473561286,253.38958177110595,1667.50799917,84,NA,NA,28,52,52,2,43,1655.6165,1676.7635,52.2,62.5,NA,NA,NA,NA,NA,NA,NA,63.4,0.0,36.73,4.1
2012,Oct,NE,5,2012,NA,NE,1673.756,0.8032123361829875,1682.25,1667.50799917,Tom Brady,253.38958177104,15.8646368652,0.760314397148,156.99849125993998,243.75047271992997,1677.99124203,92,NA,NA,31,21,31,3,35,1674.7883333333334,1682.7836666666667,52.2,53.4,2012_05_DEN_NE,2012-10-07,DEN,54,Gene Steratore,0,8.5,63.4,0.0,36.73,2.62
2012,Oct,SEA,6,2012,NA,NE,1682.25,0.6465938675244494,1672.837,1677.99124203,Tom Brady,243.75047271993,10.2518147822,0.6661130544989999,264.72509561321993,245.847935009259,1668.21017379,87,NA,NA,24,23,23,0,23,1682.25,1672.837,52.2,53.4,NA,NA,NA,NA,NA,NA,NA,63.4,0.0,36.73,2.62
2012,Oct,NE,7,2012,NA,NE,1672.837,0.8023474299325525,1677.772,1668.21017379,Tom Brady,245.84793500949,10.7879230451,0.805333265686,254.95826760887996,246.758968269429,1673.03923924,83,NA,NA,29,26,29,3,35,1674.7883333333334,1682.7836666666667,52.2,53.4,2012_07_NYJ_NE,2012-10-21,NYJ,62,Jeff Triplette,1,8.5,63.4,0.0,36.73,2.62
2012,Oct,NE,8,2012,NA,NE,1677.772,0.8372800684460412,1688.329,1673.03923924,Tom Brady,246.75896826932996,10.7040145944,0.805401444539,378.42658388369995,259.92572983076695,1685.68525141,73,NA,NA,45,7,45,3,35,1674.7883333333334,1682.7836666666667,52.2,53.4,NA,NA,NA,NA,NA,NA,NA,63.4,0.0,36.73,2.62
2012,Nov,NE,9,2012,NA,NE,1688.329,0.8574748825966968,1693.187,1685.68525141,Tom Brady,259.9257298308,16.752168609800002,0.862164732485,178.96184389082998,251.829341236803,1690.35754006,83,NA,NA,37,31,37,3,48.333333333333336,1694.8873333333333,1705.51,52.2,41.3,NA,NA,NA,NA,NA,NA,NA,63.4,0.4,36.73,1.01
2012,Nov,NE,10,2012,NA,NE,1693.187,0.8426322984297426,1703.146,1690.35754006,Tom Brady,251.82934123677,11.8663424503,0.838167539228,355.1695006596,262.163357179053,1700.61290146,84,NA,NA,59,24,59,3,48.333333333333336,1694.8873333333333,1705.51,52.2,41.3,2012_10_BUF_NE,2012-11-11,BUF,60,Bill Leavy,0,13,63.4,0.4,36.73,1.01
2012,Nov,NE,11,2012,NA,NE,1703.146,0.7320332957171798,1720.197,1700.61290146,Tom Brady,262.16335717901995,16.4400122101,0.758980058117,418.7166777783,277.81868923894797,1715.61771146,84,NA,NA,19,49,49,3,48.333333333333336,1694.8873333333333,1705.51,52.2,41.3,2012_11_IND_NE,2012-11-18,IND,42,John Parry,0,13,63.4,0.4,36.73,1.01
2012,Dec,NE,12,2012,NA,NE,1720.197,0.7472022644612359,1729.882,1715.61771146,Tom Brady,277.81868923908,23.4456586496,0.786175188727,18.004948249101002,251.83731514008213,1723.6277506,85,NA,NA,16,23,23,4,29,1723.53275,1734.5885,52.2,36.3,NA,NA,NA,NA,NA,NA,NA,63.4,3.4,36.73,5.93
2012,Dec,NE,13,2012,NA,NE,1729.882,0.6529367584157364,1752.144,1723.6277506,Tom Brady,251.83731513996,9.28267158568,0.62658155525,362.5618462422,262.909768250184,1748.05614773,100,NA,NA,42,14,42,4,29,1723.53275,1734.5885,52.2,36.3,NA,NA,NA,NA,NA,NA,NA,63.4,3.4,36.73,5.93
